13:28:50 INFO  manager.ApplicationManager - All tests start in ChromeBrowser
13:28:52 INFO  tests.TestsBase - Name of test --->removeOneContact
13:28:52 INFO  manager.MyListener - Start find element ---> By.xpath: //*[.='Sign Out']
13:28:57 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[.='Sign Out'] was found
13:28:57 INFO  manager.MyListener - Start find element ---> By.cssSelector: a[href='/login']
13:28:57 INFO  manager.MyListener - Element with locator ---> By.cssSelector: a[href='/login'] was found
13:28:58 INFO  manager.MyListener - Start find element ---> By.xpath: //*[@placeholder='Email']
13:28:58 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[@placeholder='Email'] was found
13:28:58 INFO  manager.MyListener - Start find element ---> By.xpath: //*[@placeholder='Password']
13:28:58 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[@placeholder='Password'] was found
13:28:59 INFO  manager.MyListener - Start find element ---> By.xpath: //button[.=' Login']
13:28:59 INFO  manager.MyListener - Element with locator ---> By.xpath: //button[.=' Login'] was found
13:28:59 INFO  manager.MyListener - Start find element ---> By.cssSelector: .contact-item_card__2SOIM
13:29:04 INFO  manager.MyListener - Element with locator ---> By.cssSelector: .contact-item_card__2SOIM was found
