18:33:42 INFO  manager.ApplicationManager - All tests start in ChromeBrowser
18:33:48 INFO  tests.TestsBase - Name of test --->removeContactsCount
18:33:48 INFO  manager.MyListener - Start find element ---> By.xpath: //*[.='Sign Out']
18:33:53 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[.='Sign Out'] was found
18:33:53 INFO  manager.MyListener - Start find element ---> By.cssSelector: a[href='/login']
18:33:54 INFO  manager.MyListener - Element with locator ---> By.cssSelector: a[href='/login'] was found
18:33:55 INFO  manager.MyListener - Start find element ---> By.xpath: //*[@placeholder='Email']
18:33:55 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[@placeholder='Email'] was found
18:33:56 INFO  manager.MyListener - Start find element ---> By.xpath: //*[@placeholder='Password']
18:33:57 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[@placeholder='Password'] was found
18:33:57 INFO  manager.MyListener - Start find element ---> By.xpath: //button[.=' Login']
18:33:58 INFO  manager.MyListener - Element with locator ---> By.xpath: //button[.=' Login'] was found
18:33:58 INFO  manager.MyListener - Start find element ---> By.cssSelector: .contact-item_card__2SOIM
18:33:59 INFO  manager.MyListener - Element with locator ---> By.cssSelector: .contact-item_card__2SOIM was found
18:33:59 INFO  manager.MyListener - Start find element ---> By.cssSelector: .contact-item_card__2SOIM
18:33:59 INFO  manager.MyListener - Element with locator ---> By.cssSelector: .contact-item_card__2SOIM was found
18:34:00 INFO  manager.HelperBase - Before remove 'contact tests' count was --->6
18:34:00 INFO  manager.MyListener - Start find element ---> By.cssSelector: .contact-item_card__2SOIM
18:34:00 INFO  manager.MyListener - Element with locator ---> By.cssSelector: .contact-item_card__2SOIM was found
18:34:00 INFO  manager.MyListener - Start find element ---> By.cssSelector: .contact-item_card__2SOIM h3
18:34:00 INFO  manager.MyListener - Element with locator ---> By.cssSelector: .contact-item_card__2SOIM h3 was found
18:34:00 INFO  manager.HelperBase - The phone number of removed contact was --->11-731436570
18:34:00 INFO  manager.MyListener - Start find element ---> By.cssSelector: .contact-item_card__2SOIM
18:34:00 INFO  manager.MyListener - Element with locator ---> By.cssSelector: .contact-item_card__2SOIM was found
18:34:00 INFO  manager.MyListener - Start find element ---> By.xpath: //button[text()='Remove']
18:34:00 INFO  manager.MyListener - Element with locator ---> By.xpath: //button[text()='Remove'] was found
18:34:02 INFO  manager.MyListener - Start find element ---> By.cssSelector: .contact-item_card__2SOIM
18:34:03 INFO  manager.MyListener - Element with locator ---> By.cssSelector: .contact-item_card__2SOIM was found
18:34:03 INFO  manager.HelperBase - After remove contact count is --->5
