13:15:15 INFO  manager.ApplicationManager - All tests start in ChromeBrowser
13:15:17 INFO  tests.TestsBase - Name of test --->addContactSuccess
13:15:17 INFO  manager.MyListener - Start find element ---> By.xpath: //*[.='Sign Out']
13:15:22 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[.='Sign Out'] was found
13:15:22 INFO  manager.MyListener - Start find element ---> By.cssSelector: a[href='/login']
13:15:23 INFO  manager.MyListener - Element with locator ---> By.cssSelector: a[href='/login'] was found
13:15:23 INFO  manager.MyListener - Start find element ---> By.xpath: //*[@placeholder='Email']
13:15:23 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[@placeholder='Email'] was found
13:15:23 INFO  manager.MyListener - Start find element ---> By.xpath: //*[@placeholder='Password']
13:15:23 INFO  manager.MyListener - Element with locator ---> By.xpath: //*[@placeholder='Password'] was found
13:15:24 INFO  manager.MyListener - Start find element ---> By.xpath: //button[.=' Login']
13:15:24 INFO  manager.MyListener - Element with locator ---> By.xpath: //button[.=' Login'] was found
13:15:24 INFO  manager.MyListener - Start find element ---> By.cssSelector: .contact-item_card__2SOIM
13:15:25 INFO  manager.MyListener - Element with locator ---> By.cssSelector: .contact-item_card__2SOIM was found
13:15:25 INFO  manager.MyListener - Start find element ---> By.cssSelector: a[href='/add']
13:15:25 INFO  manager.MyListener - Element with locator ---> By.cssSelector: a[href='/add'] was found
13:15:25 INFO  manager.MyListener - Start find element ---> By.xpath: (//input[@placeholder='Name'])
13:15:25 INFO  manager.MyListener - Element with locator ---> By.xpath: (//input[@placeholder='Name']) was found
13:15:26 INFO  manager.MyListener - Start find element ---> By.xpath: //input[@placeholder='Last Name']
13:15:26 INFO  manager.MyListener - Element with locator ---> By.xpath: //input[@placeholder='Last Name'] was found
13:15:26 INFO  manager.MyListener - Start find element ---> By.xpath: //input[@placeholder='Phone']
13:15:26 INFO  manager.MyListener - Element with locator ---> By.xpath: //input[@placeholder='Phone'] was found
13:15:27 INFO  manager.MyListener - Start find element ---> By.xpath: //input[@placeholder='email']
13:15:27 INFO  manager.MyListener - Element with locator ---> By.xpath: //input[@placeholder='email'] was found
13:15:27 INFO  manager.MyListener - Start find element ---> By.xpath: //input[@placeholder='Address']
13:15:27 INFO  manager.MyListener - Element with locator ---> By.xpath: //input[@placeholder='Address'] was found
13:15:27 INFO  manager.MyListener - Start find element ---> By.xpath: //input[@placeholder='description']
